0,0,Header,1,2,480
1,0,Start_track
1,0,Title_t,Generated Music
1,0,Text_t,Sample for MIDIcsv Distribution
1,0,Copyright_t,This file is in the public domain
1,0,Time_signature,4,2,24,8
1,0,Tempo,500000
1,0,Instrument_name_t,A-01
1,0,End_track
2,0,Start_track
2,0,Note_on_c,0,72,60
2,30.0,Note_on_c,0,67,60
2,105.0,Note_off_c,0,72,0
2,135.0,Control_c,0,64,127
2,165.0,Note_on_c,0,72,60
2,165.0,Note_on_c,0,69,60
2,165.0,Note_off_c,0,67,0
2,360.0,Note_off_c,0,69,0
2,405.0,Note_on_c,0,69,60
2,600.0,Note_off_c,0,69,0
2,645.0,Note_on_c,0,69,60
2,840.0,Note_off_c,0,69,0
2,885.0,Note_on_c,0,69,60
2,1320.0,Note_off_c,0,72,0
2,1680.0,Note_on_c,0,71,60
2,1680.0,Note_off_c,0,69,0
2,2040.0,Note_on_c,0,69,60
2,2040.0,Note_off_c,0,71,0
2,2160.0,Note_on_c,0,73,60
2,2160.0,Note_off_c,0,69,0
2,2280.0,Note_on_c,0,76,60
2,2280.0,Note_off_c,0,73,0
2,2400.0,Note_on_c,0,73,60
2,2400.0,Note_off_c,0,76,0
2,2640.0,Note_on_c,0,69,60
2,2640.0,Note_off_c,0,73,0
2,2760.0,Note_on_c,0,67,60
2,2760.0,Note_off_c,0,69,0
2,2880.0,Note_on_c,0,69,60
2,2880.0,Note_off_c,0,67,0
2,3240.0,Note_on_c,0,67,60
2,3240.0,Note_off_c,0,69,0
2,3360.0,Note_on_c,0,69,60
2,3360.0,Note_off_c,0,67,0
2,3480.0,Note_on_c,0,71,60
2,3480.0,Note_off_c,0,69,0
2,3600.0,Note_on_c,0,78,60
2,3600.0,Note_off_c,0,71,0
2,3720.0,Note_on_c,0,76,60
2,3720.0,Note_off_c,0,78,0
2,3840.0,Note_on_c,0,79,60
2,3840.0,Note_off_c,0,76,0
2,3960.0,Note_on_c,0,78,60
2,3960.0,Note_off_c,0,79,0
2,4080.0,Note_on_c,0,76,60
2,4080.0,Note_off_c,0,78,0
2,4680.0,Note_on_c,0,71,60
2,4680.0,Note_off_c,0,76,0
2,4800.0,Control_c,0,64,0
2,4920.0,Note_on_c,0,69,60
2,4920.0,Note_off_c,0,71,0
2,5040.0,Control_c,0,64,127
2,5160.0,Note_on_c,0,76,60
2,5160.0,Note_off_c,0,69,0
2,5220.0,Note_on_c,0,71,60
2,5220.0,Note_off_c,0,76,0
2,5280.0,Note_on_c,0,78,60
2,5280.0,Note_off_c,0,71,0
2,5400.0,Note_on_c,0,79,60
2,5400.0,Note_off_c,0,78,0
2,5445.0,Note_on_c,0,69,60
2,5445.0,Note_off_c,0,79,0
2,5490.0,Note_on_c,0,71,60
2,5490.0,Note_off_c,0,69,0
2,5535.0,Note_on_c,0,69,60
2,5535.0,Note_off_c,0,71,0
2,5580.0,Note_on_c,0,73,60
2,5580.0,Note_off_c,0,69,0
2,5625.0,Note_on_c,0,71,60
2,5625.0,Note_off_c,0,73,0
2,5910.0,Control_c,0,64,0
2,5955.0,Note_on_c,0,69,60
2,5955.0,Note_off_c,0,71,0
2,6000.0,Note_on_c,0,67,60
2,6000.0,Note_off_c,0,69,0
2,6270.0,Note_on_c,0,69,60
2,6270.0,Note_off_c,0,67,0
2,6765.0,Note_on_c,0,76,60
2,6765.0,Note_off_c,0,69,0
2,7335.0,Control_c,0,64,127
2,7410.0,Note_on_c,0,74,60
2,7410.0,Note_off_c,0,76,0
2,7815.0,Control_c,0,64,0
2,7890.0,Note_on_c,0,76,60
2,7890.0,Note_off_c,0,74,0
2,8295.0,Control_c,0,64,127
2,8370.0,Note_on_c,0,71,60
2,8370.0,Note_off_c,0,76,0
2,8640.0,Control_c,0,64,0
2,8685.0,Note_on_c,0,62,60
2,8685.0,Note_off_c,0,71,0
2,8730.0,Note_on_c,0,61,60
2,8730.0,Note_off_c,0,62,0
2,8850.0,Note_on_c,0,59,60
2,8850.0,Note_off_c,0,61,0
2,8970.0,Control_c,0,64,127
2,9090.0,Note_on_c,0,62,60
2,9090.0,Note_off_c,0,59,0
2,9210.0,Note_on_c,0,64,60
2,9210.0,Note_off_c,0,62,0
2,9330.0,Note_on_c,0,62,60
2,9330.0,Note_off_c,0,64,0
2,9570.0,Note_on_c,0,59,60
2,9570.0,Note_off_c,0,62,0
2,9690.0,Control_c,0,64,0
2,9930.0,Control_c,0,64,127
2,10050.0,Note_on_c,0,62,60
2,10050.0,Note_off_c,0,59,0
2,10170.0,Control_c,0,64,0
2,10290.0,Note_on_c,0,61,60
2,10290.0,Note_off_c,0,62,0
2,10410.0,Control_c,0,64,127
2,10530.0,Note_on_c,0,59,60
2,10530.0,Note_off_c,0,61,0
2,10890.0,Note_on_c,0,50,60
2,10890.0,Note_off_c,0,59,0
2,11010.0,Note_on_c,0,59,60
2,11010.0,Note_off_c,0,50,0
2,11130.0,Note_on_c,0,64,60
2,11130.0,Note_off_c,0,59,0
2,11250.0,Note_on_c,0,62,60
2,11250.0,Note_off_c,0,64,0
2,11370.0,Note_on_c,0,64,60
2,11370.0,Note_off_c,0,62,0
2,11730.0,Note_on_c,0,62,60
2,11730.0,Note_off_c,0,64,0
2,11850.0,Note_on_c,0,64,60
2,11850.0,Note_off_c,0,62,0
2,11970.0,Note_on_c,0,61,60
2,11970.0,Note_off_c,0,64,0
2,12090.0,Note_on_c,0,66,60
2,12090.0,Note_off_c,0,61,0
2,12210.0,Note_on_c,0,61,60
2,12210.0,Note_off_c,0,66,0
2,12690.0,Note_on_c,0,64,60
2,12690.0,Note_off_c,0,61,0
2,12810.0,Note_on_c,0,62,60
2,12810.0,Note_off_c,0,64,0
2,13050.0,Note_on_c,0,64,60
2,13050.0,Note_off_c,0,62,0
2,13410.0,Note_on_c,0,69,60
2,13410.0,Note_off_c,0,64,0
2,13650.0,Note_on_c,0,66,60
